年季,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,營業費用,營業利益（損失）,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,其他綜合損益（淨額）,會計原則變動累積影響數,本期綜合損益總額,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）,營業外收入及支出,利息淨收益,利息以外淨收益,呆帳費用,會計原則變動之累積影響數,稀釋每股盈餘,收入,費用,列計非常損益及會計原則變動累積影響數前損益,營業支出,換算匯率,換算匯率參考依據
2006/02,2527.0,宏璟,1440574.0,1070417.0,370157.0,91722.0,278435.0,263914.0,-2745.0,266659.0,0.0,0.0,25.0,266684.0,256615.0,0.0,10069.0,0.99,-14521.0,,,,,,,,,,,
2006/02,2528.0,皇普建設,56914.0,125143.0,-68229.0,15101.0,-83330.0,-57776.0,0.0,-57776.0,0.0,67278.0,0.0,9502.0,9563.0,0.0,-61.0,0.09,25554.0,,,,,,,,,,,
2006/02,2530.0,華建,111004.0,35850.0,75154.0,40664.0,34490.0,78477.0,6.0,78471.0,0.0,0.0,29.0,78500.0,74147.0,0.0,4353.0,0.24,43987.0,,,,,,,,,,,
2006/02,2535.0,達工,5237112.0,4954038.0,283074.0,138783.0,153170.0,148735.0,32118.0,116617.0,0.0,0.0,1446.0,118063.0,116569.0,0.0,1494.0,0.58,-4435.0,,,,,,,,,,,
2006/02,2539.0,櫻花建設,3164.0,476.0,2688.0,8850.0,-6162.0,10711.0,0.0,10711.0,0.0,0.0,0.0,10711.0,10711.0,0.0,0.0,0.16,16873.0,,,,,,,,,,,
2006/02,2540.0,愛山林,3369.0,558.0,2811.0,10372.0,-7561.0,-203050.0,436.0,-203486.0,0.0,0.0,-3073.0,-206559.0,-206493.0,0.0,-66.0,-3.2,-195489.0,,,,,,,,,,,
2006/02,2542.0,興富發,1846830.0,1536211.0,310619.0,188151.0,122468.0,188696.0,5697.0,182999.0,0.0,0.0,11196.0,194195.0,194195.0,0.0,0.0,0.55,66228.0,,,,,,,,,,,
2006/02,2543.0,皇昌營造,3565864.0,3337056.0,228808.0,83601.0,145207.0,92336.0,21342.0,70994.0,0.0,0.0,0.0,70994.0,72759.0,0.0,-1765.0,0.6,-52871.0,,,,,,,,,,,
2006/02,2545.0,皇翔,1129374.0,684842.0,444532.0,150066.0,294466.0,272681.0,19574.0,253107.0,0.0,0.0,0.0,253107.0,252166.0,0.0,941.0,1.25,-21785.0,,,,,,,,,,,
2006/02,2546.0,根基,541879.0,492252.0,49627.0,25167.0,24460.0,42628.0,17974.0,24654.0,0.0,0.0,0.0,24654.0,24578.0,0.0,76.0,0.37,18168.0,,,,,,,,,,,
2006/02,2547.0,日勝,196264.0,142826.0,53438.0,116613.0,-63175.0,-144066.0,1831.0,-145897.0,0.0,0.0,0.0,-145897.0,-139988.0,0.0,-5909.0,-0.55,-80891.0,,,,,,,,,,,
2006/02,2548.0,華固建設,4339877.0,3275658.0,1064219.0,295289.0,768930.0,783147.0,49211.0,733936.0,0.0,0.0,0.0,733936.0,736737.0,0.0,-2801.0,4.73,14217.0,,,,,,,,,,,
2006/02,2601.0,益航,1768601.0,1328285.0,440316.0,259950.0,180366.0,196334.0,28222.0,168112.0,0.0,0.0,0.0,168112.0,132633.0,0.0,35479.0,0.55,15968.0,,,,,,,,,,,
2006/02,2603.0,長榮海運,71361942.0,70107121.0,1254821.0,1924070.0,-669249.0,-87891.0,49034.0,-136925.0,0.0,0.0,-103312.0,-240237.0,58595.0,0.0,-298832.0,0.02,581358.0,,,,,,,,,,,
2006/02,2605.0,新興,2324429.0,1079323.0,1245106.0,48757.0,1196349.0,1106879.0,62569.0,1044310.0,0.0,0.0,96203.0,1140513.0,979740.0,0.0,160773.0,2.43,-89470.0,,,,,,,,,,,
2006/02,2606.0,裕民,4310787.0,2616236.0,1694551.0,218525.0,1476026.0,1958764.0,181697.0,1777067.0,0.0,0.0,48601.0,1825668.0,1825668.0,0.0,0.0,2.13,482738.0,,,,,,,,,,,
2006/02,2607.0,榮運,3354638.0,2767197.0,587441.0,94487.0,492954.0,1193312.0,315747.0,877565.0,0.0,0.0,-8386.0,869179.0,862456.0,0.0,6723.0,0.81,700358.0,,,,,,,,,,,
2006/02,2608.0,嘉里大榮,3290686.0,1111503.0,2179183.0,2168390.0,10793.0,-2038.0,38425.0,-40463.0,0.0,0.0,0.0,-40463.0,-56379.0,0.0,15916.0,-0.12,-12831.0,,,,,,,,,,,
2006/02,2609.0,陽明海運,49353295.0,45249661.0,4103634.0,2433026.0,1670608.0,1555597.0,541245.0,1014352.0,0.0,0.0,19314.0,1033666.0,1030140.0,0.0,3526.0,0.45,-115011.0,,,,,,,,,,,
2006/02,2610.0,華航,60764884.0,52453193.0,8311691.0,7806524.0,505167.0,-382310.0,-194596.0,-187714.0,0.0,0.0,527109.0,339395.0,128067.0,0.0,211328.0,0.04,-887477.0,,,,,,,,,,,
2006/02,2611.0,志信,683449.0,582299.0,101150.0,128613.0,-27463.0,-20509.0,3650.0,-24159.0,0.0,0.0,0.0,-24159.0,1129.0,0.0,-25288.0,0.01,6954.0,,,,,,,,,,,
2006/02,2612.0,中航,1544701.0,937270.0,607431.0,144020.0,463411.0,448236.0,27739.0,420497.0,0.0,0.0,1319.0,421816.0,421816.0,0.0,0.0,1.81,-15175.0,,,,,,,,,,,
2006/02,2613.0,中櫃,825084.0,702750.0,122334.0,42702.0,79632.0,78447.0,20194.0,58253.0,0.0,0.0,0.0,58253.0,58247.0,0.0,6.0,0.65,-1185.0,,,,,,,,,,,
2006/02,2614.0,東森,9017941.0,7452692.0,1565249.0,1124583.0,440666.0,-462828.0,-48035.0,-414793.0,0.0,0.0,365.0,-414428.0,-63969.0,0.0,-350459.0,-0.06,-903494.0,,,,,,,,,,,
2006/02,2615.0,萬海,25588914.0,23542207.0,2046707.0,983690.0,1063017.0,2578753.0,41719.0,2537034.0,0.0,0.0,-13386.0,2523648.0,2525454.0,0.0,-1806.0,1.35,1515736.0,,,,,,,,,,,
2006/02,2616.0,山隆通運,4989058.0,4502145.0,486913.0,407011.0,79902.0,95041.0,26163.0,68878.0,0.0,0.0,96.0,68974.0,66276.0,0.0,2698.0,0.83,15139.0,,,,,,,,,,,
2006/02,2617.0,台航,1641505.0,1012976.0,628529.0,78054.0,550475.0,582134.0,28070.0,554064.0,0.0,0.0,6421.0,560485.0,560485.0,0.0,0.0,1.5,31659.0,,,,,,,,,,,
2006/02,2618.0,長榮航空,47858189.0,46022000.0,1836189.0,3580257.0,-1744068.0,-1067664.0,-254253.0,-813411.0,0.0,0.0,160691.0,-652720.0,-845015.0,0.0,192295.0,-0.24,676404.0,,,,,,,,,,,
2006/02,2702.0,華園,201220.0,16209.0,185011.0,158195.0,26816.0,14688.0,2215.0,12473.0,0.0,0.0,0.0,12473.0,12473.0,0.0,0.0,0.2,-12128.0,,,,,,,,,,,
2006/02,2704.0,國賓,1291614.0,285860.0,1005754.0,795774.0,209980.0,251550.0,63281.0,188269.0,0.0,0.0,0.0,188269.0,188218.0,0.0,51.0,0.53,41570.0,,,,,,,,,,,
2006/02,2707.0,晶華酒店,1441683.0,736399.0,705284.0,167020.0,538264.0,552308.0,135767.0,416541.0,0.0,0.0,0.0,416541.0,425465.0,0.0,-8924.0,1.97,14044.0,,,,,,,,,,,
2006/02,2801.0,彰化銀行,,,,5334826.0,,6329475.0,1171856.0,5157619.0,0.0,0.0,,5450257.0,5450257.0,,0.0,1.03,,9009454.0,1610305.0,-1044542.0,292638.0,0.0,,,,,,
2006/02,2809.0,京城銀行,,,,989694.0,,125812.0,26682.0,99130.0,0.0,0.0,,179333.0,179333.0,,0.0,0.17,,1249968.0,-134462.0,0.0,80203.0,0.0,,,,,,
2006/02,2812.0,台中銀行,,,,1366268.0,,13163.0,52208.0,-39045.0,0.0,0.0,,-39045.0,-39119.0,,74.0,-0.03,,2586154.0,-455108.0,751615.0,0.0,0.0,,,,,,
2006/02,2832.0,台產,4566679.0,3710070.0,856609.0,375491.0,481118.0,489036.0,28379.0,460657.0,0.0,0.0,,476738.0,476738.0,,0.0,1.53,7918.0,,,,16081.0,0.0,,,,,,
2006/02,2836.0,高銀,,,,834618.0,,231224.0,35704.0,195520.0,0.0,0.0,,236105.0,236105.0,,0.0,0.47,,972984.0,112575.0,19717.0,40585.0,0.0,,,,,,
2006/02,2838.0,聯邦銀行,,,,3262477.0,,-33569.0,52269.0,-85838.0,0.0,0.0,,-33745.0,48442.0,,-82187.0,0.03,,5054684.0,1090958.0,2916734.0,52093.0,0.0,,,,,,
2006/02,2841.0,台灣土地,229233.0,327895.0,-98662.0,138944.0,-237606.0,-126666.0,1294.0,-127960.0,0.0,0.0,0.0,-127960.0,-127960.0,0.0,0.0,-0.43,110940.0,,,,,,,,,,,
2006/02,2845.0,遠東商銀,,,,2036853.0,,67767.0,-76342.0,144109.0,0.0,0.0,,185884.0,197643.0,,-11759.0,0.1,,2786179.0,1919962.0,2601521.0,41775.0,0.0,,,,,,
2006/02,2847.0,大眾銀行,9958233.0,,,,,-4715665.0,-531967.0,,0.0,0.0,,-4121038.0,-4155413.0,,34375.0,-2.28,,,,,62660.0,-2.28,,,,14673898.0,,
2006/02,2849.0,安泰銀行,,,,1228781.0,,-1282542.0,33524.0,-1316066.0,0.0,0.0,,-1381934.0,-1380175.0,,-1759.0,-0.74,,3163487.0,-2328330.0,888918.0,-65868.0,0.0,,,,,,
2006/02,2855.0,統一證券,,,,,,1012536.0,218940.0,793596.0,0.0,0.0,,798832.0,795719.0,,3113.0,0.7,,,,,0.0,,3114993.0,2102457.0,793596.0,,,
2006/02,2856.0,元富證券,,,,,,553491.0,202047.0,351444.0,0.0,0.0,,375144.0,0.0,,0.0,0.29,,,,,0.0,,3761727.0,3208236.0,351444.0,,,
2006/02,2903.0,遠百,37137044.0,29213258.0,7923786.0,6793904.0,1129882.0,946639.0,419803.0,526836.0,0.0,-14706.0,5847.0,517977.0,211178.0,0.0,306799.0,0.21,-183243.0,,,,,,,,,,,
2006/02,2905.0,三商,23294651.0,,,,,498487.0,103226.0,,0.0,0.0,,569444.0,458549.0,,110895.0,0.93,,,,,174183.0,0.0,,,,22796164.0,,
2006/02,2906.0,高林實,5696204.0,4655549.0,1040655.0,817307.0,223348.0,177282.0,55945.0,121337.0,0.0,0.0,19169.0,140506.0,132117.0,0.0,8389.0,0.41,-46066.0,,,,,,,,,,,
2006/02,2908.0,特力,16726521.0,12209691.0,4516830.0,3905338.0,611492.0,386261.0,82869.0,303392.0,0.0,0.0,-13072.0,290320.0,185893.0,0.0,104427.0,0.45,-225231.0,,,,,,,,,,,
2006/02,2910.0,統領,1144561.0,844976.0,299585.0,118227.0,181358.0,162449.0,42235.0,120214.0,0.0,-33.0,4025.0,124206.0,124206.0,0.0,0.0,0.71,-18909.0,,,,,,,,,,,
2006/02,2911.0,麗嬰房,1988133.0,1112306.0,875827.0,790294.0,85533.0,80571.0,25158.0,55413.0,0.0,0.0,252.0,55665.0,50023.0,0.0,5642.0,0.35,-4962.0,,,,,,,,,,,
2006/02,2912.0,統一超,63124350.0,44062369.0,19061981.0,16856626.0,2205355.0,2389336.0,638401.0,1750935.0,0.0,0.0,8632.0,1759567.0,1621676.0,0.0,137891.0,1.77,183981.0,,,,,,,,,,,
2006/02,2913.0,台灣農林,1182959.0,1070672.0,112287.0,142627.0,-30347.0,117394.0,1950.0,115444.0,0.0,0.0,0.0,115444.0,112348.0,0.0,3096.0,0.18,147741.0,,,,,,,,,,,
2006/02,2915.0,潤泰全球,4227280.0,3211469.0,1015811.0,784771.0,232932.0,568410.0,1132.0,567278.0,0.0,0.0,0.0,567278.0,413053.0,0.0,154225.0,0.63,335478.0,,,,,,,,,,,
2006/02,3002.0,歐格電子,601234.0,364124.0,237110.0,79124.0,157986.0,174760.0,42174.0,132586.0,0.0,0.0,277.0,132863.0,128364.0,0.0,4499.0,1.62,16774.0,,,,,,,,,,,
2006/02,3003.0,健和興,824494.0,560208.0,264286.0,118508.0,145778.0,149789.0,42432.0,107357.0,0.0,0.0,4878.0,112235.0,112235.0,0.0,0.0,1.25,4011.0,,,,,,,,,,,
2006/02,3004.0,豐達科技,336622.0,262104.0,74518.0,83703.0,-9185.0,-60778.0,2741.0,-63519.0,0.0,0.0,0.0,-63519.0,-63449.0,0.0,-70.0,-0.39,-51593.0,,,,,,,,,,,
2006/02,3005.0,神基科技,17151141.0,16057581.0,1093560.0,1115408.0,-21848.0,128145.0,17024.0,111121.0,0.0,0.0,1947.0,113068.0,113068.0,0.0,0.0,0.37,149993.0,,,,,,,,,,,
2006/02,3006.0,晶豪科技,2869024.0,2605596.0,263428.0,278768.0,-15340.0,21197.0,32611.0,-11414.0,0.0,0.0,25397.0,13983.0,22004.0,0.0,-8021.0,0.07,36537.0,,,,,,,,,,,
2006/02,3008.0,大立光,3324451.0,1291950.0,2032501.0,207010.0,1825444.0,1825106.0,207438.0,1617668.0,0.0,0.0,-854.0,1616814.0,1616814.0,0.0,0.0,13.33,-338.0,,,,,,,,,,,
2006/02,3010.0,華立,9181345.0,7914005.0,1267340.0,603911.0,663429.0,1021592.0,197870.0,823722.0,0.0,0.0,0.0,823722.0,810551.0,0.0,13171.0,3.87,358163.0,,,,,,,,,,,
2006/02,3011.0,今皓,641501.0,514665.0,126836.0,93878.0,32958.0,26696.0,10327.0,16369.0,0.0,0.0,0.0,16369.0,16369.0,0.0,0.0,0.15,-6262.0,,,,,,,,,,,
2006/02,3012.0,廣輝下市,36267854.0,37298669.0,-1030815.0,2506497.0,-3537312.0,-6114891.0,0.0,-6114891.0,0.0,0.0,-3021.0,-6117912.0,-6117912.0,0.0,0.0,-1.18,-2577579.0,,,,,,,,,,,
2006/02,3013.0,晟銘電子,2510452.0,2112307.0,398145.0,303356.0,94789.0,49505.0,21242.0,28263.0,0.0,0.0,1785.0,30048.0,30048.0,0.0,0.0,0.2,-45284.0,,,,,,,,,,,
2006/02,3014.0,聯陽,755364.0,472787.0,282577.0,201967.0,80610.0,83674.0,184.0,83490.0,0.0,0.0,3481.0,86971.0,86971.0,0.0,0.0,0.79,3064.0,,,,,,,,,,,
2006/02,3015.0,全漢,5409582.0,4625421.0,784161.0,593972.0,190189.0,236646.0,62315.0,174331.0,0.0,0.0,0.0,174331.0,160046.0,0.0,14285.0,1.2,46457.0,,,,,,,,,,,
2006/02,3016.0,嘉晶,373848.0,249076.0,124772.0,47244.0,77528.0,79597.0,3727.0,75870.0,0.0,0.0,292.0,76162.0,76162.0,0.0,0.0,1.16,2069.0,,,,,,,,,,,
2006/02,3017.0,奇鋐科技,5655681.0,5010940.0,644741.0,929014.0,-280389.0,-377289.0,-22852.0,-354437.0,0.0,0.0,0.0,-354437.0,-356868.0,0.0,2431.0,-1.61,-96900.0,,,,,,,,,,,
2006/02,3018.0,同開科技,1062995.0,953666.0,109329.0,53458.0,55871.0,73245.0,16628.0,56617.0,0.0,0.0,0.0,56617.0,56617.0,0.0,0.0,0.87,17374.0,,,,,,,,,,,
2006/02,3019.0,亞洲光學,11463541.0,9894924.0,1568617.0,710564.0,858053.0,878839.0,76706.0,802133.0,0.0,0.0,-19612.0,782521.0,717420.0,0.0,65101.0,3.14,20786.0,,,,,,,,,,,
2006/02,3021.0,鴻名企業,252775.0,178224.0,74551.0,127196.0,-52645.0,-45748.0,142.0,-45890.0,0.0,378.0,0.0,-45512.0,-44296.0,0.0,-1216.0,-1.81,6897.0,,,,,,,,,,,
2006/02,3022.0,威強電,1638085.0,1076243.0,561842.0,285953.0,275653.0,299000.0,53949.0,245051.0,0.0,0.0,0.0,245051.0,245051.0,0.0,0.0,1.56,23347.0,,,,,,,,,,,
2006/02,3023.0,信邦電子,4186689.0,3239796.0,946893.0,432375.0,514518.0,467428.0,79478.0,387950.0,0.0,0.0,-21155.0,366795.0,340187.0,0.0,26608.0,2.2,-47090.0,,,,,,,,,,,
2006/02,3024.0,憶聲電子,5095043.0,4516547.0,578496.0,448375.0,130121.0,133111.0,50925.0,82186.0,0.0,0.0,5277.0,87463.0,75911.0,0.0,11552.0,0.21,2990.0,,,,,,,,,,,
2006/02,3025.0,星通,274389.0,149119.0,125270.0,106946.0,18324.0,16711.0,2044.0,14667.0,0.0,0.0,0.0,14667.0,12901.0,0.0,1766.0,0.18,-1613.0,,,,,,,,,,,
2006/02,3026.0,禾伸堂,6546992.0,5205636.0,1341356.0,514347.0,827009.0,815076.0,159850.0,655226.0,0.0,0.0,16021.0,671247.0,561774.0,0.0,109473.0,2.37,-11933.0,,,,,,,,,,,
2006/02,3027.0,盛達電業,926711.0,711271.0,215440.0,148535.0,66905.0,74790.0,10666.0,64124.0,0.0,0.0,1544.0,65668.0,65451.0,0.0,217.0,0.69,7885.0,,,,,,,,,,,
2006/02,3028.0,增你強,10824573.0,10025503.0,799070.0,449779.0,349291.0,310616.0,74981.0,235635.0,0.0,0.0,421.0,236056.0,235972.0,0.0,84.0,1.28,-38675.0,,,,,,,,,,,
2006/02,3030.0,德律科技,989311.0,450647.0,538664.0,220609.0,318055.0,314080.0,10403.0,303677.0,0.0,0.0,0.0,303677.0,303677.0,0.0,0.0,2.78,-3975.0,,,,,,,,,,,
2006/02,3031.0,佰鴻工業,1348291.0,1035364.0,312927.0,98794.0,214133.0,212007.0,54387.0,157620.0,0.0,0.0,2399.0,160019.0,160019.0,0.0,0.0,1.1,-2126.0,,,,,,,,,,,
2006/02,3032.0,偉訓科技,1279057.0,989184.0,289873.0,225208.0,64665.0,81897.0,24494.0,57403.0,0.0,0.0,17.0,57420.0,52716.0,0.0,4704.0,0.57,17232.0,,,,,,,,,,,
2006/02,3033.0,威健,10825355.0,9994241.0,831114.0,478547.0,352567.0,312014.0,67359.0,244655.0,0.0,0.0,-2329.0,242326.0,241760.0,0.0,566.0,1.57,-40553.0,,,,,,,,,,,
2006/02,3034.0,聯詠,14603076.0,10617408.0,3985668.0,1089294.0,2896374.0,2856519.0,83372.0,2773147.0,0.0,0.0,0.0,2773147.0,2773147.0,0.0,0.0,6.01,-39855.0,,,,,,,,,,,
2006/02,3035.0,智原,2915055.0,1522955.0,1392100.0,711912.0,680188.0,714546.0,-1406.0,715952.0,0.0,0.0,0.0,715952.0,715952.0,0.0,0.0,2.53,34358.0,,,,,,,,,,,
2006/02,3036.0,文曄科技,15356915.0,14300950.0,1055965.0,520087.0,535878.0,387679.0,72016.0,315663.0,0.0,0.0,-28836.0,286827.0,276881.0,0.0,9946.0,1.8,-148199.0,,,,,,,,,,,
2006/02,3037.0,欣興電子,17081382.0,12987846.0,4093536.0,1267804.0,2825732.0,2697885.0,459424.0,2238461.0,0.0,0.0,18115.0,2256576.0,2146367.0,0.0,110209.0,2.23,-127847.0,,,,,,,,,,,
2006/02,3038.0,全台,2593555.0,2071804.0,521751.0,300773.0,220978.0,156871.0,18809.0,138062.0,0.0,0.0,0.0,138062.0,139091.0,0.0,-1029.0,0.7,-64107.0,,,,,,,,,,,
2006/02,3040.0,遠見,417171.0,318640.0,98531.0,147138.0,-48607.0,13282.0,900.0,12382.0,0.0,0.0,0.0,12382.0,12375.0,0.0,7.0,0.11,61889.0,,,,,,,,,,,
2006/02,3041.0,揚智,1700834.0,1227530.0,473304.0,337218.0,136086.0,382360.0,16737.0,365623.0,0.0,0.0,1676.0,367299.0,367299.0,0.0,0.0,1.54,246274.0,,,,,,,,,,,
2006/02,3042.0,晶技,2344264.0,1718607.0,625657.0,230846.0,394811.0,373383.0,32219.0,341164.0,0.0,0.0,-17267.0,323897.0,323897.0,0.0,0.0,1.72,-21428.0,,,,,,,,,,,
2006/02,3043.0,科風,1464086.0,1081698.0,382388.0,235122.0,147266.0,136977.0,14293.0,122684.0,0.0,0.0,0.0,122684.0,120326.0,0.0,2358.0,1.12,-10289.0,,,,,,,,,,,
2006/02,3044.0,健鼎科技,9529091.0,7278021.0,2251070.0,766694.0,1484376.0,1584265.0,170365.0,1413900.0,0.0,0.0,317.0,1414217.0,1413820.0,0.0,397.0,3.87,99889.0,,,,,,,,,,,
2006/02,3045.0,台灣大,29343984.0,12118791.0,17225193.0,7876929.0,9348264.0,8968488.0,1173910.0,7794578.0,0.0,0.0,35.0,7794613.0,7750031.0,0.0,44582.0,1.57,-379776.0,,,,,,,,,,,
2006/02,3046.0,建碁,3179676.0,2875041.0,304635.0,676744.0,-372109.0,-329884.0,-54832.0,-275052.0,0.0,0.0,110464.0,-164588.0,-164588.0,0.0,0.0,-0.65,42225.0,,,,,,,,,,,
2006/02,3047.0,訊舟科技,1242173.0,978455.0,263718.0,204190.0,59528.0,49828.0,8648.0,41180.0,0.0,0.0,0.0,41180.0,40137.0,0.0,1043.0,0.67,-9700.0,,,,,,,,,,,
2006/02,3048.0,益登,8566988.0,8190810.0,376178.0,264835.0,111343.0,96563.0,23721.0,72842.0,0.0,0.0,0.0,72842.0,72842.0,0.0,0.0,0.45,-14780.0,,,,,,,,,,,
2006/02,3049.0,和鑫,4493194.0,4965246.0,-472052.0,430935.0,-902987.0,-1404953.0,4517.0,-1409470.0,0.0,0.0,-79599.0,-1489069.0,-1496818.0,0.0,7749.0,-1.63,-501966.0,,,,,,,,,,,
2006/02,3050.0,鈺德科技,1141444.0,1006888.0,134556.0,299839.0,-165283.0,-198919.0,-12957.0,-185962.0,0.0,0.0,-407.0,-186369.0,-186327.0,0.0,-42.0,-0.85,-33636.0,,,,,,,,,,,
2006/02,3051.0,力特光電,11565760.0,9687744.0,1878016.0,875587.0,1002429.0,167877.0,-20657.0,188534.0,0.0,0.0,12086.0,200620.0,200620.0,0.0,0.0,0.4,-834552.0,,,,,,,,,,,
2006/02,3052.0,夆典,841871.0,721091.0,120780.0,72593.0,48187.0,5359.0,2678.0,2681.0,-1090.0,0.0,0.0,1591.0,6564.0,0.0,-4973.0,0.04,-42828.0,,,,,,,,,,,
2006/02,3054.0,立萬利,90758.0,76622.0,14136.0,42369.0,-28233.0,-30544.0,0.0,-30544.0,0.0,0.0,0.0,-30544.0,-30332.0,0.0,-212.0,-0.45,-2311.0,,,,,,,,,,,
2006/02,3055.0,蔚華科技,3455099.0,2684427.0,770672.0,446564.0,324108.0,424315.0,80971.0,343344.0,0.0,0.0,7019.0,350363.0,350363.0,0.0,0.0,2.16,100207.0,,,,,,,,,,,
2006/02,3056.0,總太地產,120678.0,86324.0,34354.0,87146.0,-52792.0,-61493.0,6933.0,-68426.0,0.0,0.0,0.0,-68426.0,-68426.0,0.0,0.0,-2.09,-8701.0,,,,,,,,,,,
2006/02,3057.0,喬鼎資訊,658624.0,285110.0,373514.0,400980.0,-27466.0,-40834.0,-9994.0,-30840.0,0.0,0.0,1075.0,-29765.0,-29027.0,0.0,-738.0,-0.23,-13368.0,,,,,,,,,,,
2006/02,3058.0,立德電子,2489930.0,2176509.0,313421.0,285200.0,28221.0,44444.0,2648.0,41796.0,0.0,0.0,113.0,41909.0,41909.0,0.0,0.0,0.47,16223.0,,,,,,,,,,,
2006/02,3059.0,華晶科技,7614413.0,6386367.0,1228046.0,391418.0,836628.0,891689.0,74468.0,817221.0,0.0,0.0,8832.0,826053.0,815919.0,0.0,10134.0,4.02,55061.0,,,,,,,,,,,
2006/02,3060.0,銘異,4117428.0,3461882.0,655546.0,357123.0,298423.0,297469.0,69439.0,228030.0,0.0,0.0,0.0,228030.0,193971.0,0.0,34059.0,1.88,-954.0,,,,,,,,,,,
2006/02,3062.0,建漢科技,6087437.0,5221473.0,865964.0,399856.0,466108.0,300487.0,57473.0,243014.0,0.0,0.0,5383.0,248397.0,248397.0,0.0,0.0,0.92,-165621.0,,,,,,,,,,,
2006/02,3090.0,日電貿,1218645.0,980525.0,238120.0,70509.0,167611.0,162966.0,43872.0,119094.0,0.0,0.0,189.0,119283.0,119283.0,0.0,0.0,2.93,-4645.0,,,,,,,,,,,
2006/02,3094.0,聯傑國際,191857.0,104154.0,87703.0,60045.0,27658.0,35284.0,-764.0,36048.0,0.0,0.0,213.0,36261.0,36172.0,0.0,89.0,0.57,7626.0,,,,,,,,,,,
2006/02,3130.0,一零四,725476.0,270373.0,455103.0,245580.0,209523.0,212900.0,40699.0,172201.0,0.0,0.0,0.0,172201.0,170120.0,0.0,2081.0,5.18,3377.0,,,,,,,,,,,
2006/02,3164.0,景岳生技,80959.0,17363.0,63596.0,40466.0,23130.0,4378.0,1558.0,2820.0,0.0,0.0,0.0,2820.0,177.0,0.0,2643.0,0.12,-18752.0,,,,,,,,,,,
2006/02,3167.0,大量科技,765456.0,539442.0,226014.0,107189.0,118825.0,106805.0,19195.0,87610.0,0.0,0.0,180.0,87790.0,87790.0,0.0,0.0,3.05,-12020.0,,,,,,,,,,,
2006/02,3189.0,景碩科技,6004224.0,3586608.0,2417616.0,404275.0,2013341.0,2064559.0,59435.0,2005124.0,0.0,0.0,3000.0,2008124.0,2008124.0,0.0,0.0,6.72,51218.0,,,,,,,,,,,
2006/02,3209.0,全科,3414825.0,3196104.0,218721.0,130849.0,87872.0,80104.0,16781.0,63323.0,0.0,0.0,0.0,63323.0,63676.0,0.0,-353.0,1.47,-7768.0,,,,,,,,,,,
2006/02,3229.0,晟鈦,396959.0,296853.0,100106.0,44369.0,55737.0,56433.0,10015.0,46418.0,0.0,0.0,0.0,46418.0,46418.0,0.0,0.0,1.19,696.0,,,,,,,,,,,
2006/02,3231.0,緯創,98806819.0,91610994.0,7195825.0,3650371.0,3543919.0,3187104.0,394801.0,2792303.0,0.0,0.0,0.0,2792303.0,2819012.0,0.0,-26709.0,2.42,-356815.0,,,,,,,,,,,
2006/02,3296.0,勝德國際,1494937.0,1245878.0,249059.0,183033.0,66026.0,110078.0,22869.0,87209.0,0.0,0.0,120.0,87329.0,87329.0,0.0,0.0,1.07,44052.0,,,,,,,,,,,
2006/02,3305.0,昇貿科技,1651162.0,1255363.0,395799.0,122480.0,273319.0,280349.0,83625.0,196724.0,0.0,0.0,0.0,196724.0,196724.0,0.0,0.0,3.12,7030.0,,,,,,,,,,,
2006/02,3308.0,聯德電子,2435016.0,2257935.0,177081.0,106099.0,70982.0,71395.0,10539.0,60856.0,0.0,0.0,0.0,60856.0,61869.0,0.0,-1013.0,1.02,413.0,,,,,,,,,,,
2006/02,3311.0,閎暉,3406075.0,2455007.0,951068.0,277230.0,674504.0,666453.0,137334.0,529119.0,0.0,0.0,0.0,529119.0,534888.0,0.0,-5769.0,4.71,-8051.0,,,,,,,,,,,
2006/02,3312.0,弘憶國際,3433568.0,3222323.0,211245.0,138941.0,72304.0,63503.0,18289.0,45214.0,0.0,0.0,0.0,45214.0,45214.0,0.0,0.0,0.93,-8801.0,,,,,,,,,,,
2006/02,3315.0,宣昶,3908955.0,3494005.0,414950.0,200520.0,214430.0,174807.0,38927.0,135880.0,0.0,0.0,0.0,135880.0,135880.0,0.0,0.0,2.24,-39623.0,,,,,,,,,,,
2006/02,3321.0,同泰電子,1460807.0,1189341.0,271466.0,211326.0,60140.0,36625.0,4378.0,32247.0,0.0,0.0,0.0,32247.0,39064.0,0.0,-6817.0,0.5,-23515.0,,,,,,,,,,,
2006/02,3338.0,泰碩電子,762614.0,615449.0,147165.0,164534.0,-17369.0,12740.0,1858.0,10882.0,0.0,0.0,0.0,10882.0,9137.0,0.0,1745.0,0.21,30109.0,,,,,,,,,,,
2006/02,3356.0,奇偶科技,566266.0,193239.0,373027.0,112620.0,260407.0,274017.0,25528.0,248489.0,0.0,0.0,0.0,248489.0,248489.0,0.0,0.0,5.16,13610.0,,,,,,,,,,,
2006/02,3376.0,新日興,1743989.0,1083016.0,660973.0,141967.0,519006.0,508539.0,131764.0,376775.0,0.0,0.0,0.0,376775.0,376775.0,0.0,0.0,4.51,-10467.0,,,,,,,,,,,
