年,季,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數（單位：股）,待註銷股本股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
2016,03,5706,鳳凰旅遊,1134557,445942,1580499,568333,12172,580505,640396,281358,329024,-64518,-239293,946967,0,--,53027,999994,0,0,5664000,                 16.22
2016,03,5871,中租-KY,218581568,61605242,280186810,184492913,55764305,240257218,11392300,9348811,17416021,-354037,--,37803095,--,--,2126497,39929592,0,--,0,                 33.18
2016,03,5906,台南-KY,471893,93510,565403,303647,65144,368791,300000,14869,-162191,43934,--,196612,--,--,--,196612,0,0,0,                  6.55
2016,03,5907,大洋-KY,8180534,12576750,20757284,5671253,5717037,11388290,1994990,5143330,3014095,-320762,-472200,9359453,--,--,9541,9368994,0,0,16620000,                 51.18
2016,03,6108,競國實業,6586827,3938919,10525746,4892136,2033878,6926014,1598993,418929,1528736,53074,0,3599732,--,--,--,3599732,0,0,0,                 22.51
2016,03,6112,聚碩,4956995,683026,5640021,3652560,7887,3660447,963064,445146,471502,0,--,1879712,--,--,99862,1979574,0,--,0,                 19.52
2016,03,6115,鎰勝,6818018,1363227,8181245,2970737,232443,3203180,1797286,1160771,2133505,-113497,0,4978065,--,--,0,4978065,0,0,0,                 27.70
2016,03,6116,彩晶,12775372,27187154,39962526,6658937,22460,6681397,32339339,842099,747459,-647768,--,33281129,--,--,--,33281129,0,--,0,                 10.29
2016,03,6117,迎廣科技,1739011,1484079,3223090,1589612,44286,1633898,886500,577794,114476,-11843,0,1566927,--,--,22265,1589192,0,0,0,                 17.68
2016,03,6120,達運,17427034,8900776,26327810,10542804,3744444,14287248,7005161,4509951,1180976,-195575,-459951,12040562,--,--,0,12040562,0,0,34961000,                 18.09
2016,03,6128,上福全球,1186336,2314777,3501113,1468676,346596,1815272,910887,239237,666288,24149,-154720,1685841,--,--,--,1685841,0,--,3500000,                 19.25
2016,03,6131,悠克國際,110612,1060923,1171535,61183,229271,290454,1019265,79963,-674739,456592,0,881081,--,--,--,881081,0,--,0,                  8.64
2016,03,6133,金橋科技,1351959,472577,1824536,271652,1740,273392,1170064,274979,91097,15004,0,1551144,--,--,--,1551144,0,0,0,                 13.26
2016,03,6136,富爾特,1290942,1849252,3140194,109254,19868,129122,1155364,21845,600984,1209063,0,2987256,0,--,23816,3011072,0,0,0,                 25.86
2016,03,6139,亞翔工程,17379129,5682174,23061303,11462914,1778378,13241292,2144117,2783147,2166368,185034,0,7278666,--,--,2541345,9820011,0,--,0,                 34.21
2016,03,6141,柏承科技,1875521,2237067,4112588,2223457,226921,2450378,1330645,252749,84535,22523,-28961,1661491,--,--,719,1662210,0,--,3100000,                 12.78
2016,03,6142,友勁科技,4097526,865332,4962858,1678860,58,1678918,2682357,415638,161369,24576,0,3283940,--,--,0,3283940,0,0,0,                 12.24
2016,03,6145,勁永國際,2170042,4023513,6193555,1200503,381983,1582486,3255333,923480,175201,257055,--,4611069,--,--,--,4611069,0,--,0,                 14.16
2016,03,6152,百一電子,5186800,1443570,6630370,4205034,239288,4444322,1724005,540242,-81196,64714,-82087,2165678,--,--,20370,2186048,0,--,8000000,                 13.17
2016,03,6153,嘉聯益,9093202,5091811,14185013,4785232,1637821,6423053,3231597,1565536,3094015,-129188,0,7761960,--,--,0,7761960,0,0,0,                 24.02
2016,03,6155,鈞寶,1273401,792395,2065796,635808,46148,681956,858842,185526,285691,53781,0,1383840,--,--,0,1383840,0,0,0,                 16.11
2016,03,6164,華興電子,1582664,724801,2307465,580659,242509,823168,1100002,17031,377170,-25447,0,1468756,--,--,15541,1484297,0,0,0,                 13.35
2016,03,6165,捷泰精密,280092,188632,468724,22354,400,22754,496824,--,-49087,-1767,--,445970,--,--,--,445970,0,--,0,                  8.98
2016,03,6166,凌華科技,5390236,2393430,7783666,3158407,179164,3337571,2175579,1571208,799795,-110054,--,4436528,--,--,9567,4446095,0,--,0,                 20.39
2016,03,6168,宏齊科技,2787710,1207636,3995346,1523016,33219,1556235,2072018,593921,-139271,25357,-71925,2480100,--,--,-40989,2439111,0,0,4356752,                 12.23
2016,03,6172,互億科技,99155,518206,617361,38005,294641,332646,300000,0,-15285,0,--,--,--,--,--,284715,0,--,0,                  9.49
2016,03,6176,瑞儀光電,36620050,8661886,45281936,22864626,187943,23052569,4650273,4726025,13533829,-680760,--,22229367,--,--,--,22229367,0,0,0,                 47.80
2016,03,6177,達麗,12069619,2117074,14186693,6857899,3794006,10651905,2028972,316573,1208036,-18793,--,3534788,--,--,--,3534788,308408,0,0,                 17.52
2016,03,6183,關貿,1284723,1190346,2475069,363228,123799,487027,1500000,11,484418,110,--,1984539,--,--,3503,1988042,0,--,0,                 13.23
2016,03,6184,大豐電,1748794,6997740,8746534,962236,3160726,4122962,1582306,2476922,333273,-14285,-436270,3941946,--,--,681626,4623572,0,0,9919214,                 26.58
2016,03,6189,豐藝電子,7537413,502696,8040109,4443069,198063,4641132,1790452,513731,939712,1266,--,3245161,--,--,153816,3398977,0,--,0,                 18.12
2016,03,6191,精成科技,14369926,9786572,24156498,8923271,4157912,13081183,5315469,3468359,1818767,499166,-71554,11030207,--,--,45108,11075315,0,--,8900000,                 21.10
2016,03,6192,巨路國際,5210301,1206001,6416302,1715635,605132,2320767,1187109,110891,2789877,7658,0,4095535,--,--,0,4095535,0,0,0,                 34.50
2016,03,6196,帆宣科技,11332253,1899706,13231959,8144536,614545,8759081,1650698,645838,2167977,14272,--,4478785,--,--,-5907,4472878,0,0,0,                 27.13
2016,03,6197,佳必琪,4016416,838793,4855209,1316939,42460,1359399,1734478,1010351,846736,-31013,-64742,3495810,--,--,--,3495810,0,0,2000000,                 20.39
2016,03,6201,亞弘電,2625138,714711,3339849,826529,135923,962452,892000,333190,1179524,-27317,--,2377397,--,--,0,2377397,0,0,0,                 26.65
2016,03,6202,盛群,3543812,1202340,4746152,809486,161690,971176,2261682,159281,1361303,-22965,--,3759301,0,--,15675,3774976,0,0,0,                 16.62
2016,03,6205,詮欣,1696949,652474,2349423,598809,94485,693294,718391,193298,680729,15074,0,1607492,--,--,48637,1656129,0,--,0,                 22.38
2016,03,6206,飛捷,3988941,1848444,5837385,1080514,137047,1217561,1463683,761822,2088713,-20526,--,4293692,--,--,326132,4619824,0,0,0,                 29.33
2016,03,6209,今國光學,3142586,2558228,5700814,1649839,246681,1896520,1625757,791726,1378963,-6969,0,3789477,0,--,14817,3804294,0,--,0,                 23.31
2016,03,6213,聯茂,14179538,3658120,17837658,9707338,1437400,11144738,3029572,653239,2794101,216008,0,6692920,--,--,--,6692920,0,0,0,                 22.09
2016,03,6214,精誠資訊,13757279,4682594,18439873,5681739,251043,5932782,2693933,7636366,3293145,-159834,-997563,12466047,--,--,41044,12507091,0,--,23291462,                 50.65
2016,03,6215,和椿科技,1075808,778257,1854065,493429,243889,737318,827897,92855,193124,-3630,--,1110246,--,--,6501,1116747,0,0,0,                 13.41
2016,03,6216,居易,1397365,217482,1614847,227444,37533,264977,799354,113185,437082,249,0,1349870,--,--,0,1349870,0,0,0,                 16.89
2016,03,6224,聚鼎,1561483,913964,2475447,413108,26664,439772,800018,235900,979891,-19219,--,1996590,--,--,39085,2035675,0,0,0,                 24.96
2016,03,6225,天瀚,23523,4177,27700,18332,3136,21468,955727,0,-946541,-2954,--,6232,--,--,--,6232,0,0,0,                  0.07
2016,03,6226,光鼎電子,1373294,944657,2317951,875922,396231,1272153,937814,53599,14528,-23828,-9877,972236,--,--,73562,1045798,0,0,1334000,                 10.52
2016,03,6230,超眾,4971953,1480451,6452404,2629674,278089,2907763,863434,531823,2209503,-60119,--,3544641,--,--,--,3544641,0,0,0,                 41.05
2016,03,6235,華孚科技,1963572,709838,2673410,1171705,109467,1281172,1635755,24843,-449784,181424,--,1392238,--,--,--,1392238,1849500,--,0,                  8.51
2016,03,6239,力成,30215326,45588317,75803643,14969776,18331640,33301416,7791466,678047,25869438,-43256,0,34295695,--,--,8206532,42502227,0,--,0,                 44.02
2016,03,6243,迅杰,815968,26693,842661,90746,4182,94928,749767,88085,-90384,265,0,747733,--,--,0,747733,0,0,0,                  9.97
2016,03,6251,定穎電子,6010924,3957787,9968711,5213162,492714,5705876,2810594,1061873,522370,-132002,0,4262835,--,--,0,4262835,0,0,0,                 15.17
2016,03,6257,矽格,6203968,7155213,13359181,2810040,2699857,5509897,3598865,254048,3970152,-5628,-49420,7768017,--,--,81267,7849284,0,0,2000000,                 21.71
2016,03,6269,台郡科技,17232541,6311219,23543760,7592249,2029525,9621774,2947450,4310920,8521673,-40931,-1817126,13921986,--,--,--,13921986,3775619,0,24551000,                 51.52
2016,03,6271,同欣電子,9672203,5258566,14930769,4058204,1046636,5104840,1629071,4926351,3291865,-21358,0,9825929,0,--,0,9825929,0,0,0,                 60.32
2016,03,6277,宏正科,2813131,2515348,5328479,1421524,412846,1834370,1194711,340407,1910616,-46452,0,3399282,--,--,94827,3494109,0,0,0,                 28.45
2016,03,6278,台表科,19888933,7830873,27719806,14766851,1749900,16516751,2953984,2569697,5668981,83827,-83953,11192536,--,--,10519,11203055,0,--,3000000,                 38.28
2016,03,6281,全國電,4041747,676418,4718165,2121708,259813,2381521,991729,466046,878869,0,0,--,0,0,--,2336644,0,0,0,                 23.56
2016,03,6282,康舒,10702009,4478814,15180823,5928514,818221,6746735,5189313,837679,2214031,-85698,0,8155325,--,--,278763,8434088,0,--,0,                 15.72
2016,03,6283,淳安電子,733735,394668,1128403,274592,29095,303687,775430,0,48522,764,0,824716,0,--,0,824716,0,0,0,                 10.64
2016,03,6285,啟碁科技,21276318,7345483,28621801,14082938,1937659,16020597,3458555,2465724,6675736,1189,--,12601204,--,--,--,12601204,574000,24000,0,                 36.44
2016,03,6289,華上光電,207469,814709,1022178,524860,204329,729189,2692604,0,-2406085,6470,0,292989,--,--,0,292989,0,0,0,                  1.09
2016,03,6405,悅城科技,968846,1842414,2811260,262012,701357,963369,658000,585449,604442,0,--,1847891,--,--,--,1847891,0,0,0,                 28.08
2016,03,6409,旭隼,6093963,1283797,7377760,3472763,13516,3486279,787055,1697404,1797408,-390386,--,3891481,--,--,--,3891481,0,--,0,                 49.44
2016,03,6412,群光電能,15302193,4281092,19583285,12391627,168535,12560162,3757489,1490085,2088801,28231,-389825,6974781,--,--,48342,7023123,0,0,9739000,                 19.06
2016,03,6414,樺漢科技,8632232,4135811,12768043,3626528,1602368,5228896,761527,3853304,1122991,-144385,--,5593437,--,--,1945710,7539147,0,--,0,                 73.45
2016,03,6415,矽力-KY,4743223,5245265,9988488,788070,2700484,3488554,812558,2708695,3084434,-105753,--,6499934,--,--,0,6499934,0,--,0,                 79.99
2016,03,6422,君耀-KY,1573711,378892,1952603,535025,121694,656719,384839,377484,578558,-44997,--,1295884,--,--,--,1295884,0,0,0,                 33.67
2016,03,6431,光麗-KY,550077,240754,790831,75486,17240,92726,456428,416179,-175415,913,--,698105,--,--,--,698105,0,--,0,                 15.29
2016,03,6442,光聖,2880199,596710,3476909,1118671,136872,1255543,660000,234872,1352478,-25984,--,2221366,--,--,--,2221366,0,--,0,                 33.66
2016,03,6443,元晶,2385988,6264027,8650015,2066876,1899223,3966099,4268550,302152,16994,687,--,4588383,--,--,95533,4683916,0,--,0,                 10.75
2016,03,6449,鈺邦科技,1529345,947343,2476688,1214421,9000,1223421,731901,156231,456179,-19758,-71286,1253267,--,--,--,1253267,0,0,2500000,                 17.73
2016,03,6451,訊芯-KY,6769596,1198093,7967689,2049908,151663,2201571,1054468,2455727,1878853,377070,--,5766118,--,--,--,5766118,0,0,0,                 54.68
2016,03,6452,康友-KY,3690402,3126063,6816465,1243255,431465,1674720,650000,3620188,1155518,-283047,0,5142659,--,--,-914,5141745,0,--,0,                 79.12
2016,03,6456,GIS-KY,24572015,13782593,38354608,23557188,3660477,27217665,3094398,2151241,6117215,-225911,--,11136943,--,--,--,11136943,0,0,0,                 35.99
2016,03,6464,台數科,2485045,6988021,9473066,1776294,1320513,3096807,1243670,4184671,1678512,-125879,-640130,6340844,--,--,35415,6376259,0,--,4967000,                 53.11
2016,03,6477,安集,841821,2658792,3500613,745590,1440088,2185678,824566,439005,50765,228,0,1314564,--,--,371,1314935,0,--,0,                 15.94
2016,03,6504,南六,2874238,2181159,5055397,1717112,746642,2463754,726000,453467,1517198,-105022,--,2591643,--,--,--,2591643,0,--,0,                 35.70
2016,03,6505,台塑石化,240202278,175748734,415951012,56302260,81004323,137306583,95259597,31470272,132828560,19052790,--,278611219,--,--,33210,278644429,0,--,0,                 29.25
2016,03,6525,捷敏-KY,2555533,1018487,3574020,869414,21281,890695,1066507,624536,1049405,-57123,--,2683325,--,--,--,2683325,0,--,0,                 25.16
2016,03,6531,愛普,2651638,154062,2805700,479316,515,479831,701373,777139,860557,-13200,--,2325869,--,--,--,2325869,0,--,0,                 33.16
2016,03,6605,帝寶工業,10537397,16592639,27130036,8290064,7201015,15491079,1658164,2500187,7221944,-54141,--,11326154,--,--,312803,11638957,0,--,0,                 68.31
2016,03,6702,復興航空,3727933,19106925,22834858,7383871,9683411,17067282,7586597,416192,-2277399,35663,--,5761053,--,--,6523,5767576,0,0,0,                  7.59
2016,03,8011,台通,1986829,3609716,5596545,614480,1540086,2154566,1018772,1029556,333709,-2446,0,2379591,--,--,1062388,3441979,0,--,0,                 23.36
2016,03,8016,矽創電子,5606692,1530146,7136838,2365972,114353,2480325,1206376,809504,2515881,-182666,--,4349095,--,--,307418,4656513,0,--,0,                 36.05
2016,03,8021,尖點,3355617,2873344,6228961,1027974,600400,1628374,1594783,1235440,1661446,-105120,-31696,4354853,--,--,245734,4600587,0,--,1500000,                 27.57
2016,03,8033,雷虎科技,811610,447520,1259130,187217,71861,259078,1287291,94802,-557472,4951,--,829572,--,--,170480,1000052,0,0,0,                  6.44
2016,03,8039,台虹科技,8466419,3074144,11540563,3840497,1032242,4872739,2083252,1407558,3217667,-50955,-98744,6558778,--,--,109046,6667824,0,--,2318000,                 31.84
2016,03,8046,南電,24602224,18111757,42713981,4728079,4045612,8773691,6461655,21916582,4741857,820196,--,33940290,--,--,--,33940290,0,0,0,                 52.53
2016,03,8070,長華電材,4832184,4402795,9234979,3332091,183315,3515406,638799,2335650,2054814,60148,0,5089411,--,--,630162,5719573,0,--,0,                 79.67
2016,03,8072,陞泰,2192216,812940,3005156,278494,1836,280330,1000000,8997,1667798,429,--,2677224,--,--,47602,2724826,0,--,0,                 26.77
2016,03,8081,致新,4256488,1096256,5352744,1478582,44929,1523511,861721,1258647,1772222,-16226,-47131,3829233,--,--,0,3829233,0,--,443433,                 44.67
2016,03,8101,華冠通訊,11705388,3294339,14999727,11230366,680125,11910491,4161776,32443,-965915,-141128,--,3087176,--,--,2060,3089236,0,0,0,                  7.42
2016,03,8103,瀚荃,2459240,1118830,3578070,1032334,167625,1199959,813994,579180,918720,49731,--,2361625,--,--,16486,2378111,0,--,0,                 29.01
2016,03,8105,凌巨,7562111,5621459,13183570,4644863,737795,5382658,4415449,2618982,833341,-66860,0,7800912,--,--,--,7800912,0,--,0,                 17.67
2016,03,8110,華東,4509996,10627189,15137185,3193133,4068471,7261604,4827700,148026,2697354,297304,-94803,7875581,--,--,--,7875581,0,0,10000000,                 16.66
2016,03,8112,至上電子,20706704,2026437,22733141,11932640,4258043,16190683,3336775,1728165,1038906,-51904,0,6051942,--,--,490516,6542458,0,--,0,                 18.14
2016,03,8114,振樺電子,2284832,5072990,7357822,4115404,1574344,5689748,693230,55726,897450,-24663,--,1621743,--,--,46331,1668074,0,--,0,                 23.39
2016,03,8131,福懋科技,7611467,3208060,10819527,976485,63260,1039745,4422222,2411111,2800182,146267,--,--,--,--,--,9779782,0,0,0,                 22.12
2016,03,8150,南茂科技,17266245,15751693,33017938,6592960,9120534,15713494,8967963,3793732,5899169,-348766,-1007654,17304444,--,--,0,17304444,0,155000,30085000,                 19.97
2016,03,8163,達方電子,10996614,5628315,16624929,6877280,1260557,8137837,2979020,4351038,1161700,-39171,0,8452587,--,--,34505,8487092,0,0,0,                 28.37
2016,03,8201,無敵,746860,517381,1264241,178290,83052,261342,623663,390839,-59756,48153,--,1002899,--,--,0,1002899,0,0,0,                 16.08
2016,03,8210,勤誠興業,2975589,1686890,4662479,1737253,224060,1961313,1201260,56749,1511408,-55711,-12540,2701166,--,--,--,2701166,0,--,400000,                 22.56
2016,03,8213,志超,17386759,10129976,27516735,13138648,2310963,15449611,2712429,2404140,4873151,-28541,-632675,9328504,--,--,2738620,12067124,0,--,19682000,                 37.08
2016,03,8215,明基材料,5517479,5428269,10945748,5431505,1916485,7347990,3206745,20,290289,100704,--,3597758,--,--,--,3597758,0,0,0,                 11.22
2016,03,8222,寶一科技,835231,710809,1546040,446395,204735,651130,683735,52248,158927,0,--,--,--,--,--,894910,0,0,0,                 13.09
2016,03,8249,菱光科技,3088972,1606457,4695429,1262042,49853,1311895,1270550,677467,1103925,331592,--,3383534,--,--,--,3383534,0,0,0,                 26.63
2016,03,8261,富鼎,1386841,413852,1800693,487436,1406,488842,816110,329001,213774,-44138,-7384,1307363,--,--,4488,1311851,0,0,284000,                 16.08
2016,03,8271,宇瞻科技,2450535,968902,3419437,1070359,26528,1096887,1008978,353439,990241,-34555,--,2318103,--,--,4447,2322550,0,--,0,                 22.97
2016,03,8341,日友,1087288,2013236,3100524,607227,223147,830374,1115000,452500,708230,-5580,--,2270150,--,--,--,2270150,0,0,0,                 20.36
2016,03,8374,羅昇,2459178,784290,3243468,1768120,145053,1913173,876085,61977,375226,16942,--,1330230,--,--,65,1330295,0,0,0,                 15.18
2016,03,8404,百和興業-KY,4430796,2479668,6910464,1816708,434684,2251392,2456495,461544,1599498,-190601,--,4326936,--,--,332136,4659072,0,--,0,                 17.61
2016,03,8411,福貞-KY,4389243,5042057,9431300,2025885,1676160,3702045,1584446,2369651,2008816,-233658,--,5729255,--,--,0,5729255,0,0,0,                 36.16
2016,03,8422,可寧衛,3212880,2568518,5781398,630495,159505,790000,1088880,1701775,2201514,-771,--,4991398,--,--,0,4991398,0,--,0,                 45.84
2016,03,8427,基勝-KY,3891321,1905314,5796635,1006035,228097,1234132,1042610,2113900,1229043,176950,0,4562503,--,--,--,4562503,0,--,0,                 43.76
2016,03,8429,金麗-KY,6581974,914753,7496727,882555,554119,1436674,1674810,1198707,3201255,-22183,--,6052589,--,--,7464,6060053,0,0,0,                 36.14
2016,03,8442,威宏-KY,1986642,922363,2909005,1789653,7154,1796807,439177,285745,441173,-53897,--,1112198,--,--,--,1112198,0,0,0,                 25.32
2016,03,8443,阿瘦,1922277,609540,2531817,859128,66227,925355,668000,372702,562534,2936,--,1606172,--,--,290,1606462,0,0,0,                 24.04
2016,03,8454,富邦媒,4997207,4195549,9192756,3414237,264296,3678533,1420585,3175583,1506333,-192311,-397175,5513015,--,--,1208,5514223,0,--,2000000,                 39.36
2016,03,8463,潤泰精材,1394527,3229436,4623963,953882,1328132,2282014,1500000,656157,215787,-29995,--,2341949,--,--,--,2341949,0,0,0,                 15.61
2016,03,8464,億豐,8666559,6266381,14932940,2980332,1269597,4249929,2930202,4572007,2980259,70450,--,10552918,--,--,130093,10683011,0,--,0,                 36.01
2016,03,8466,美吉吉-KY,1739870,880833,2620703,692966,185042,878008,587190,537514,578330,39661,--,1742695,--,--,--,1742695,0,0,0,                 29.68
2016,03,8467,波力-KY,1218501,1070023,2288524,771067,61858,832925,508600,836883,298928,-99506,-89306,1455599,--,--,0,1455599,0,--,1326000,                 29.39
2016,03,8473,山林水,3290906,6623811,9914717,882689,2816362,3699051,1322123,3648529,446500,0,--,5417152,0,--,798514,6215666,0,0,0,                 40.97
2016,03,8926,台汽電,1568229,13166309,14734538,802187,2551865,3354052,5890486,499694,4934223,56083,--,11380486,--,--,--,11380486,0,--,0,                 19.32
2016,03,8940,新天地,320193,1263866,1584059,283706,547218,830924,674910,127463,-59695,5014,--,747692,--,--,5443,753135,0,--,0,                 11.08
2016,03,8996,高力,2452281,1389537,3841818,1426267,474410,1900677,893841,663133,361556,22611,--,1941141,--,--,--,1941141,0,--,0,                 21.72
2016,03,9802,鈺齊-KY,3646657,4726998,8373655,1833358,1041146,2874504,1374718,2976819,1318490,-208372,0,5461655,--,--,37496,5499151,0,0,0,                 39.73
2016,03,9902,台火,823510,433494,1257004,14162,81067,95229,980496,50953,112834,16262,-2584,1157961,--,--,3814,1161775,0,0,35280,                 11.81
2016,03,9904,寶成工業,151252455,139769738,291022193,85701570,47837783,133539353,29467872,4618645,51548222,-12360000,--,73274739,--,--,84208101,157482840,0,--,0,                 24.87
2016,03,9905,大華金,5227357,4222768,9450125,1953580,605080,2558660,3050000,24431,3321140,495894,0,6891465,--,--,--,6891465,0,0,0,                 22.59
2016,03,9906,欣巴巴,2856728,39467,2896195,1913587,169827,2083414,700000,18170,94611,0,--,812781,--,--,--,812781,0,--,0,                 11.61
2016,03,9907,統一實業,9170008,32031855,41201863,8783431,13067753,21851184,15791453,228178,3161126,-801309,--,18379448,--,--,971231,19350679,0,0,0,                 11.64
2016,03,9908,大台北,4778826,9913878,14692704,1475863,2382196,3858059,5163580,63518,3383373,1282273,-17944,9874800,--,--,959845,10834645,0,--,15493101,                 19.72
2016,03,9910,豐泰企業,12876470,15977528,28853998,8957031,5314971,14272002,6679402,65966,6223179,-147549,--,12820998,--,--,1760998,14581996,0,0,0,                 19.19
2016,03,9911,台灣櫻花,2892457,2989584,5882041,1940034,154163,2094197,2211212,68323,1591942,-56602,-27031,3787844,--,--,--,3787844,0,0,2891165,                 17.36
2016,03,9912,偉聯,379759,387610,767369,207861,945,208806,535126,24617,67857,-69037,--,558563,--,--,--,558563,0,0,0,                 10.44
2016,03,9914,美利達,9128857,12331920,21460777,6291797,2658726,8950523,2989838,416505,8895393,-312020,0,11989716,--,--,520538,12510254,0,0,0,                 40.10
2016,03,9917,中保,6143259,14176493,20319752,6572572,3097272,9669844,4511971,816735,5307086,-112804,-288389,10234599,--,--,415309,10649908,0,0,10273805,                 23.21
2016,03,9918,欣天然,2606488,1589053,4195541,838683,565343,1404026,1805375,56460,976197,311,-46828,2791515,--,--,0,2791515,0,0,2527863,                 15.68
2016,03,9919,康那香,2736714,3422262,6158976,1462606,1549702,3012308,1971268,196137,656751,99208,-18942,2904422,--,--,242246,3146668,0,0,1754000,                 14.87
2016,03,9921,巨大機械,34813809,10296272,45110081,23125161,2251541,25376702,3750646,1720831,14972127,-759906,--,19683698,--,--,49681,19733379,0,--,0,                 52.48
2016,03,9924,台灣福興,4601287,2592511,7193798,1722707,346936,2069643,1884521,567114,2368053,183903,--,5003591,--,--,120564,5124155,0,0,0,                 26.55
2016,03,9925,新光保全,7489939,6873513,14363452,4096067,790500,4886567,3836531,150683,4152783,559065,-39521,8659541,--,--,817344,9476885,0,--,3251299,                 22.76
2016,03,9926,新海瓦斯,2023533,3140475,5164008,948970,1495574,2444544,1795041,--,745311,179112,--,2719464,--,--,--,2719464,0,--,0,                 15.15
2016,03,9927,泰銘,5517097,1115872,6632969,1781611,218254,1999865,2091482,975330,1806468,-263933,--,4609347,--,--,23757,4633104,0,--,0,                 22.04
2016,03,9928,中視,523810,3665398,4189208,2931027,728030,3659057,1327246,2065,-810539,11344,0,530116,--,--,35,530151,0,0,0,                  3.99
2016,03,9929,秋雨,525347,858350,1383697,156052,113862,269914,1688000,68270,-639709,-2778,--,1113783,--,--,0,1113783,0,0,0,                  6.60
2016,03,9930,中聯資源,1851407,4922576,6773983,2149808,458859,2608667,2259458,162024,1646296,-17377,--,4050401,--,--,114915,4165316,0,--,0,                 17.93
2016,03,9931,欣高,903557,2631597,3535154,1180911,685341,1866252,1022505,30101,590855,847,--,1644308,--,--,24594,1668902,0,0,0,                 16.08
2016,03,9933,中鼎工程,44665776,14899566,59565342,33987371,5658270,39645641,7632738,3342377,5999552,-120386,-11835,16842446,--,--,3077255,19919701,0,0,1257634,                 22.10
2016,03,9934,成霖企業,9597153,3405187,13002340,5252657,2049346,7302003,3543042,948207,1396677,-266231,--,5621695,--,--,78642,5700337,0,--,0,                 15.87
2016,03,9935,慶豐富,1313107,1821692,3134799,1576967,464735,2041702,1536233,272087,-681173,-36409,--,1090738,--,--,2359,1093097,0,0,0,                  7.10
2016,03,9937,全國,657830,7048469,7706299,3152167,59360,3211527,3090430,18969,1381798,3575,--,--,--,--,--,4494772,0,--,0,                 14.54
2016,03,9938,台灣百和,8761612,7893015,16654627,5334613,1793543,7128156,2979639,727745,3731589,-7222,--,7431751,--,--,2094720,9526471,0,0,0,                 24.94
2016,03,9939,宏全,8163711,19924795,28088506,8761838,6417662,15179500,2928789,5127397,4833466,-991023,0,11898629,--,--,1010377,12909006,0,0,0,                 40.63
2016,03,9940,信義房屋,15057547,6821783,21879330,8718748,4258742,12977490,6318398,63896,2284520,113611,--,8780425,--,--,121415,8901840,0,--,0,                 13.90
2016,03,9941,裕融企業,90677262,17716450,108393712,94682867,2228900,96911767,2739929,2513374,4216187,-185229,--,9284261,--,--,2197684,11481945,5194754,--,0,                 33.89
2016,03,9942,茂順,2250182,1406358,3656540,548697,446122,994819,831613,214743,1664208,-50456,--,2660108,--,--,1613,2661721,0,0,0,                 31.99
2016,03,9943,好樂迪,1389654,2961647,4351301,531501,161232,692733,1473176,284,2181324,-13411,--,3641373,--,--,17195,3658568,0,--,0,                 24.72
2016,03,9944,新麗企業,2523958,2719122,5243080,2039250,133995,2173245,1091071,230770,1528997,126040,0,2976878,0,--,92957,3069835,0,0,0,                 27.28
2016,03,9945,潤泰創新,27917666,51402244,79319910,16750175,23964029,40714204,13934083,17864582,21138188,-17949741,-105200,34881912,--,--,3723794,38605706,0,0,4758700,                 25.12
2016,03,9946,三發地產,9640850,493329,10134179,3806421,1690099,5496520,2615265,501744,1520650,--,0,4637659,--,--,--,4637659,0,0,0,                 17.73
2016,03,9955,佳龍,1535492,2155260,3690752,733136,759917,1493053,1032082,1109441,58332,-2410,--,2197445,--,--,254,2197699,0,--,0,                 21.29
2016,03,9958,世紀鋼構,3632061,2529281,6161342,1656665,1946734,3603399,1855581,69141,437066,-21430,0,2340358,--,--,217585,2557943,0,0,0,                 12.61
